system.cpu0.icache.overall_avg_mshr_miss_latency::cpu0.inst,64351.708931,,# average overall mshr miss latency
system.cpu0.icache.overall_avg_mshr_miss_latency::total,64351.708931,,# average overall mshr miss latency
system.cpu0.itb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu0.itb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu0.itb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu0.itb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu0.itb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu0.itb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu0.itb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu0.itb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu0.itb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu0.itb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu0.itb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu0.itb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu0.itb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu0.itb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu0.itb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu0.itb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu1.dtb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.dtb.rdAccesses,0,,# TLB accesses on read requests
system.cpu1.dtb.wrAccesses,0,,# TLB accesses on write requests
system.cpu1.dtb.rdMisses,0,,# TLB misses on read requests
system.cpu1.dtb.wrMisses,0,,# TLB misses on write requests
system.cpu1.apic_clk_domain.clock,8000,,# Clock period in ticks
system.cpu1.interrupts.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.itb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.itb.rdAccesses,0,,# TLB accesses on read requests
system.cpu1.itb.wrAccesses,0,,# TLB accesses on write requests
system.cpu1.itb.rdMisses,0,,# TLB misses on read requests
system.cpu1.itb.wrMisses,0,,# TLB misses on write requests
system.cpu1.pwrStateResidencyTicks::ON,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.numCycles,0,,# number of cpu cycles simulated
system.cpu1.numWorkItemsStarted,0,,# number of work items this cpu started
system.cpu1.numWorkItemsCompleted,0,,# number of work items this cpu completed
system.cpu1.committedInsts,0,,# Number of instructions committed
system.cpu1.committedOps,0,,# Number of ops (including micro ops) committed
system.cpu1.num_int_alu_accesses,0,,# Number of integer alu accesses
system.cpu1.num_fp_alu_accesses,0,,# Number of float alu accesses
system.cpu1.num_vec_alu_accesses,0,,# Number of vector alu accesses
system.cpu1.num_func_calls,0,,# number of times a function call or return occured
system.cpu1.num_conditional_control_insts,0,,# number of instructions that are conditional controls
system.cpu1.num_int_insts,0,,# number of integer instructions
system.cpu1.num_fp_insts,0,,# number of float instructions
system.cpu1.num_vec_insts,0,,# number of vector instructions
system.cpu1.num_int_register_reads,0,,# number of times the integer registers were read
system.cpu1.num_int_register_writes,0,,# number of times the integer registers were written
system.cpu1.num_fp_register_reads,0,,# number of times the floating registers were read
system.cpu1.num_fp_register_writes,0,,# number of times the floating registers were written
system.cpu1.num_vec_register_reads,0,,# number of times the vector registers were read
system.cpu1.num_vec_register_writes,0,,# number of times the vector registers were written
system.cpu1.num_mem_refs,0,,# number of memory refs
system.cpu1.num_load_insts,0,,# Number of load instructions
system.cpu1.num_store_insts,0,,# Number of store instructions
system.cpu1.num_idle_cycles,0,,# Number of idle cycles
system.cpu1.num_busy_cycles,0,,# Number of busy cycles
system.cpu1.not_idle_fraction,0,,# Percentage of non-idle cycles
system.cpu1.idle_fraction,1,,# Percentage of idle cycles
system.cpu1.op_class::No_OpClass,0,,# Class of executed instruction
system.cpu1.op_class::IntAlu,0,,# Class of executed instruction
system.cpu1.op_class::IntMult,0,,# Class of executed instruction
system.cpu1.op_class::IntDiv,0,,# Class of executed instruction
system.cpu1.op_class::FloatAdd,0,,# Class of executed instruction
system.cpu1.op_class::FloatCmp,0,,# Class of executed instruction
system.cpu1.op_class::FloatCvt,0,,# Class of executed instruction
system.cpu1.op_class::FloatMult,0,,# Class of executed instruction
system.cpu1.op_class::FloatMultAcc,0,,# Class of executed instruction
system.cpu1.op_class::FloatDiv,0,,# Class of executed instruction
system.cpu1.op_class::FloatMisc,0,,# Class of executed instruction
system.cpu1.op_class::FloatSqrt,0,,# Class of executed instruction
system.cpu1.op_class::SimdAdd,0,,# Class of executed instruction
system.cpu1.op_class::SimdAddAcc,0,,# Class of executed instruction
system.cpu1.op_class::SimdAlu,0,,# Class of executed instruction
system.cpu1.op_class::SimdCmp,0,,# Class of executed instruction
system.cpu1.op_class::SimdCvt,0,,# Class of executed instruction
system.cpu1.op_class::SimdMisc,0,,# Class of executed instruction
system.cpu1.op_class::SimdMult,0,,# Class of executed instruction
system.cpu1.op_class::SimdMultAcc,0,,# Class of executed instruction
system.cpu1.op_class::SimdShift,0,,# Class of executed instruction
system.cpu1.op_class::SimdShiftAcc,0,,# Class of executed instruction
system.cpu1.op_class::SimdSqrt,0,,# Class of executed instruction
system.cpu1.op_class::SimdFloatAdd,0,,# Class of executed instruction
system.cpu1.op_class::SimdFloatAlu,0,,# Class of executed instruction
system.cpu1.op_class::SimdFloatCmp,0,,# Class of executed instruction
system.cpu1.op_class::SimdFloatCvt,0,,# Class of executed instruction
system.cpu1.op_class::SimdFloatDiv,0,,# Class of executed instruction
system.cpu1.op_class::SimdFloatMisc,0,,# Class of executed instruction
system.cpu1.op_class::SimdFloatMult,0,,# Class of executed instruction
system.cpu1.op_class::SimdFloatMultAcc,0,,# Class of executed instruction
system.cpu1.op_class::SimdFloatSqrt,0,,# Class of executed instruction
system.cpu1.op_class::MemRead,0,,# Class of executed instruction
system.cpu1.op_class::MemWrite,0,,# Class of executed instruction
system.cpu1.op_class::FloatMemRead,0,,# Class of executed instruction
system.cpu1.op_class::FloatMemWrite,0,,# Class of executed instruction
system.cpu1.op_class::IprAccess,0,,# Class of executed instruction
system.cpu1.op_class::InstPrefetch,0,,# Class of executed instruction
system.cpu1.op_class::total,0,,# Class of executed instruction
system.cpu1.dcache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.dcache.tags.replacements,0,,# number of replacements
system.cpu1.dcache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu1.dcache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu1.dcache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu1.dcache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu1.dcache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu1.dcache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu1.dcache.tags.data_accesses,0,,# Number of data accesses
system.cpu1.dcache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.dcache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu1.dcache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu1.dcache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu1.dcache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu1.dcache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu1.dcache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu1.dtb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.dtb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu1.dtb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu1.dtb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu1.dtb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu1.dtb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu1.dtb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu1.dtb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu1.dtb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu1.dtb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.dtb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu1.dtb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu1.dtb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu1.dtb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu1.dtb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu1.dtb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu1.icache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.icache.tags.replacements,0,,# number of replacements
system.cpu1.icache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu1.icache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu1.icache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu1.icache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu1.icache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu1.icache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu1.icache.tags.data_accesses,0,,# Number of data accesses
system.cpu1.icache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.icache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu1.icache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu1.icache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu1.icache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu1.icache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu1.icache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu1.itb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.itb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu1.itb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu1.itb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu1.itb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu1.itb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu1.itb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu1.itb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu1.itb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu1.itb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu1.itb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu1.itb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu1.itb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu1.itb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu1.itb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu1.itb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu2.dtb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.dtb.rdAccesses,0,,# TLB accesses on read requests
system.cpu2.dtb.wrAccesses,0,,# TLB accesses on write requests
system.cpu2.dtb.rdMisses,0,,# TLB misses on read requests
system.cpu2.dtb.wrMisses,0,,# TLB misses on write requests
system.cpu2.apic_clk_domain.clock,8000,,# Clock period in ticks
system.cpu2.interrupts.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.itb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.itb.rdAccesses,0,,# TLB accesses on read requests
system.cpu2.itb.wrAccesses,0,,# TLB accesses on write requests
system.cpu2.itb.rdMisses,0,,# TLB misses on read requests
system.cpu2.itb.wrMisses,0,,# TLB misses on write requests
system.cpu2.pwrStateResidencyTicks::ON,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.numCycles,0,,# number of cpu cycles simulated
system.cpu2.numWorkItemsStarted,0,,# number of work items this cpu started
system.cpu2.numWorkItemsCompleted,0,,# number of work items this cpu completed
system.cpu2.committedInsts,0,,# Number of instructions committed
system.cpu2.committedOps,0,,# Number of ops (including micro ops) committed
system.cpu2.num_int_alu_accesses,0,,# Number of integer alu accesses
system.cpu2.num_fp_alu_accesses,0,,# Number of float alu accesses
system.cpu2.num_vec_alu_accesses,0,,# Number of vector alu accesses
system.cpu2.num_func_calls,0,,# number of times a function call or return occured
system.cpu2.num_conditional_control_insts,0,,# number of instructions that are conditional controls
system.cpu2.num_int_insts,0,,# number of integer instructions
system.cpu2.num_fp_insts,0,,# number of float instructions
system.cpu2.num_vec_insts,0,,# number of vector instructions
system.cpu2.num_int_register_reads,0,,# number of times the integer registers were read
system.cpu2.num_int_register_writes,0,,# number of times the integer registers were written
system.cpu2.num_fp_register_reads,0,,# number of times the floating registers were read
system.cpu2.num_fp_register_writes,0,,# number of times the floating registers were written
system.cpu2.num_vec_register_reads,0,,# number of times the vector registers were read
system.cpu2.num_vec_register_writes,0,,# number of times the vector registers were written
system.cpu2.num_mem_refs,0,,# number of memory refs
system.cpu2.num_load_insts,0,,# Number of load instructions
system.cpu2.num_store_insts,0,,# Number of store instructions
system.cpu2.num_idle_cycles,0,,# Number of idle cycles
system.cpu2.num_busy_cycles,0,,# Number of busy cycles
system.cpu2.not_idle_fraction,0,,# Percentage of non-idle cycles
system.cpu2.idle_fraction,1,,# Percentage of idle cycles
system.cpu2.op_class::No_OpClass,0,,# Class of executed instruction
system.cpu2.op_class::IntAlu,0,,# Class of executed instruction
system.cpu2.op_class::IntMult,0,,# Class of executed instruction
system.cpu2.op_class::IntDiv,0,,# Class of executed instruction
system.cpu2.op_class::FloatAdd,0,,# Class of executed instruction
system.cpu2.op_class::FloatCmp,0,,# Class of executed instruction
system.cpu2.op_class::FloatCvt,0,,# Class of executed instruction
system.cpu2.op_class::FloatMult,0,,# Class of executed instruction
system.cpu2.op_class::FloatMultAcc,0,,# Class of executed instruction
system.cpu2.op_class::FloatDiv,0,,# Class of executed instruction
system.cpu2.op_class::FloatMisc,0,,# Class of executed instruction
system.cpu2.op_class::FloatSqrt,0,,# Class of executed instruction
system.cpu2.op_class::SimdAdd,0,,# Class of executed instruction
system.cpu2.op_class::SimdAddAcc,0,,# Class of executed instruction
system.cpu2.op_class::SimdAlu,0,,# Class of executed instruction
system.cpu2.op_class::SimdCmp,0,,# Class of executed instruction
system.cpu2.op_class::SimdCvt,0,,# Class of executed instruction
system.cpu2.op_class::SimdMisc,0,,# Class of executed instruction
system.cpu2.op_class::SimdMult,0,,# Class of executed instruction
system.cpu2.op_class::SimdMultAcc,0,,# Class of executed instruction
system.cpu2.op_class::SimdShift,0,,# Class of executed instruction
system.cpu2.op_class::SimdShiftAcc,0,,# Class of executed instruction
system.cpu2.op_class::SimdSqrt,0,,# Class of executed instruction
system.cpu2.op_class::SimdFloatAdd,0,,# Class of executed instruction
system.cpu2.op_class::SimdFloatAlu,0,,# Class of executed instruction
system.cpu2.op_class::SimdFloatCmp,0,,# Class of executed instruction
system.cpu2.op_class::SimdFloatCvt,0,,# Class of executed instruction
system.cpu2.op_class::SimdFloatDiv,0,,# Class of executed instruction
system.cpu2.op_class::SimdFloatMisc,0,,# Class of executed instruction
system.cpu2.op_class::SimdFloatMult,0,,# Class of executed instruction
system.cpu2.op_class::SimdFloatMultAcc,0,,# Class of executed instruction
system.cpu2.op_class::SimdFloatSqrt,0,,# Class of executed instruction
system.cpu2.op_class::MemRead,0,,# Class of executed instruction
system.cpu2.op_class::MemWrite,0,,# Class of executed instruction
system.cpu2.op_class::FloatMemRead,0,,# Class of executed instruction
system.cpu2.op_class::FloatMemWrite,0,,# Class of executed instruction
system.cpu2.op_class::IprAccess,0,,# Class of executed instruction
system.cpu2.op_class::InstPrefetch,0,,# Class of executed instruction
system.cpu2.op_class::total,0,,# Class of executed instruction
system.cpu2.dcache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.dcache.tags.replacements,0,,# number of replacements
system.cpu2.dcache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu2.dcache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu2.dcache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu2.dcache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu2.dcache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu2.dcache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu2.dcache.tags.data_accesses,0,,# Number of data accesses
system.cpu2.dcache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.dcache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu2.dcache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu2.dcache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu2.dcache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu2.dcache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu2.dcache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu2.dtb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.dtb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu2.dtb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu2.dtb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu2.dtb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu2.dtb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu2.dtb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu2.dtb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu2.dtb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu2.dtb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.dtb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu2.dtb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu2.dtb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu2.dtb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu2.dtb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu2.dtb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu2.icache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.icache.tags.replacements,0,,# number of replacements
system.cpu2.icache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu2.icache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu2.icache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu2.icache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu2.icache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu2.icache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu2.icache.tags.data_accesses,0,,# Number of data accesses
system.cpu2.icache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.icache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu2.icache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu2.icache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu2.icache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu2.icache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu2.icache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu2.itb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.itb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu2.itb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu2.itb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu2.itb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu2.itb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu2.itb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu2.itb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu2.itb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu2.itb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu2.itb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu2.itb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu2.itb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu2.itb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu2.itb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu2.itb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu3.dtb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.dtb.rdAccesses,0,,# TLB accesses on read requests
system.cpu3.dtb.wrAccesses,0,,# TLB accesses on write requests
system.cpu3.dtb.rdMisses,0,,# TLB misses on read requests
system.cpu3.dtb.wrMisses,0,,# TLB misses on write requests
system.cpu3.apic_clk_domain.clock,8000,,# Clock period in ticks
system.cpu3.interrupts.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.itb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.itb.rdAccesses,0,,# TLB accesses on read requests
system.cpu3.itb.wrAccesses,0,,# TLB accesses on write requests
system.cpu3.itb.rdMisses,0,,# TLB misses on read requests
system.cpu3.itb.wrMisses,0,,# TLB misses on write requests
system.cpu3.pwrStateResidencyTicks::ON,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.numCycles,0,,# number of cpu cycles simulated
system.cpu3.numWorkItemsStarted,0,,# number of work items this cpu started
system.cpu3.numWorkItemsCompleted,0,,# number of work items this cpu completed
system.cpu3.committedInsts,0,,# Number of instructions committed
system.cpu3.committedOps,0,,# Number of ops (including micro ops) committed
system.cpu3.num_int_alu_accesses,0,,# Number of integer alu accesses
system.cpu3.num_fp_alu_accesses,0,,# Number of float alu accesses
system.cpu3.num_vec_alu_accesses,0,,# Number of vector alu accesses
system.cpu3.num_func_calls,0,,# number of times a function call or return occured
system.cpu3.num_conditional_control_insts,0,,# number of instructions that are conditional controls
system.cpu3.num_int_insts,0,,# number of integer instructions
system.cpu3.num_fp_insts,0,,# number of float instructions
system.cpu3.num_vec_insts,0,,# number of vector instructions
system.cpu3.num_int_register_reads,0,,# number of times the integer registers were read
system.cpu3.num_int_register_writes,0,,# number of times the integer registers were written
system.cpu3.num_fp_register_reads,0,,# number of times the floating registers were read
system.cpu3.num_fp_register_writes,0,,# number of times the floating registers were written
system.cpu3.num_vec_register_reads,0,,# number of times the vector registers were read
system.cpu3.num_vec_register_writes,0,,# number of times the vector registers were written
system.cpu3.num_mem_refs,0,,# number of memory refs
system.cpu3.num_load_insts,0,,# Number of load instructions
system.cpu3.num_store_insts,0,,# Number of store instructions
system.cpu3.num_idle_cycles,0,,# Number of idle cycles
system.cpu3.num_busy_cycles,0,,# Number of busy cycles
system.cpu3.not_idle_fraction,0,,# Percentage of non-idle cycles
system.cpu3.idle_fraction,1,,# Percentage of idle cycles
system.cpu3.op_class::No_OpClass,0,,# Class of executed instruction
system.cpu3.op_class::IntAlu,0,,# Class of executed instruction
system.cpu3.op_class::IntMult,0,,# Class of executed instruction
system.cpu3.op_class::IntDiv,0,,# Class of executed instruction
system.cpu3.op_class::FloatAdd,0,,# Class of executed instruction
system.cpu3.op_class::FloatCmp,0,,# Class of executed instruction
system.cpu3.op_class::FloatCvt,0,,# Class of executed instruction
system.cpu3.op_class::FloatMult,0,,# Class of executed instruction
system.cpu3.op_class::FloatMultAcc,0,,# Class of executed instruction
system.cpu3.op_class::FloatDiv,0,,# Class of executed instruction
system.cpu3.op_class::FloatMisc,0,,# Class of executed instruction
system.cpu3.op_class::FloatSqrt,0,,# Class of executed instruction
system.cpu3.op_class::SimdAdd,0,,# Class of executed instruction
system.cpu3.op_class::SimdAddAcc,0,,# Class of executed instruction
system.cpu3.op_class::SimdAlu,0,,# Class of executed instruction
system.cpu3.op_class::SimdCmp,0,,# Class of executed instruction
system.cpu3.op_class::SimdCvt,0,,# Class of executed instruction
system.cpu3.op_class::SimdMisc,0,,# Class of executed instruction
system.cpu3.op_class::SimdMult,0,,# Class of executed instruction
system.cpu3.op_class::SimdMultAcc,0,,# Class of executed instruction
system.cpu3.op_class::SimdShift,0,,# Class of executed instruction
system.cpu3.op_class::SimdShiftAcc,0,,# Class of executed instruction
system.cpu3.op_class::SimdSqrt,0,,# Class of executed instruction
system.cpu3.op_class::SimdFloatAdd,0,,# Class of executed instruction
system.cpu3.op_class::SimdFloatAlu,0,,# Class of executed instruction
system.cpu3.op_class::SimdFloatCmp,0,,# Class of executed instruction
system.cpu3.op_class::SimdFloatCvt,0,,# Class of executed instruction
system.cpu3.op_class::SimdFloatDiv,0,,# Class of executed instruction
system.cpu3.op_class::SimdFloatMisc,0,,# Class of executed instruction
system.cpu3.op_class::SimdFloatMult,0,,# Class of executed instruction
system.cpu3.op_class::SimdFloatMultAcc,0,,# Class of executed instruction
system.cpu3.op_class::SimdFloatSqrt,0,,# Class of executed instruction
system.cpu3.op_class::MemRead,0,,# Class of executed instruction
system.cpu3.op_class::MemWrite,0,,# Class of executed instruction
system.cpu3.op_class::FloatMemRead,0,,# Class of executed instruction
system.cpu3.op_class::FloatMemWrite,0,,# Class of executed instruction
system.cpu3.op_class::IprAccess,0,,# Class of executed instruction
system.cpu3.op_class::InstPrefetch,0,,# Class of executed instruction
system.cpu3.op_class::total,0,,# Class of executed instruction
system.cpu3.dcache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.dcache.tags.replacements,0,,# number of replacements
